filename,label
data/damage/Not Damaged/not_damaged_103.jpg,1
data/damage/Not Damaged/not_damaged_31.jpg,1
data/damage/Damaged/damaged_520.jpg,0
data/damage/Damaged/damaged_450.jpg,0
data/damage/Damaged/damaged_552.jpg,0
data/damage/Not Damaged/not_damaged_46.jpg,1
data/damage/Damaged/damaged_152.jpg,0
data/damage/Damaged/damaged_599.jpg,0
data/damage/Not Damaged/not_damaged_10.jpg,1
data/damage/Damaged/damaged_199.jpg,0
data/damage/Damaged/damaged_343.jpg,0
data/damage/Damaged/damaged_57.jpg,0
data/damage/Damaged/damaged_15.jpg,0
data/damage/Not Damaged/not_damaged_68.jpg,1
data/damage/Not Damaged/not_damaged_41.jpg,1
data/damage/Damaged/damaged_357.jpg,0
data/damage/Damaged/damaged_498.jpg,0
data/damage/Not Damaged/not_damaged_126.jpg,1
data/damage/Damaged/damaged_246.jpg,0
data/damage/Not Damaged/not_damaged_92.jpg,1
data/damage/Damaged/damaged_310.jpg,0
data/damage/Damaged/damaged_531.jpg,0
data/damage/Damaged/damaged_339.jpg,0
data/damage/Damaged/damaged_90.jpg,0
data/damage/Damaged/damaged_532.jpg,0
data/damage/Damaged/damaged_3.jpg,0
data/damage/Not Damaged/not_damaged_146.jpg,1
data/damage/Damaged/damaged_554.jpg,0
data/damage/Damaged/damaged_72.jpg,0
data/damage/Damaged/damaged_30.jpg,0
data/damage/Damaged/damaged_147.jpg,0
data/damage/Damaged/damaged_412.jpg,0
data/damage/Damaged/damaged_282.jpg,0
data/damage/Not Damaged/not_damaged_141.jpg,1
data/damage/Damaged/damaged_98.jpg,0
data/damage/Damaged/damaged_369.jpg,0
data/damage/Not Damaged/not_damaged_82.jpg,1
data/damage/Damaged/damaged_153.jpg,0
data/damage/Damaged/damaged_289.jpg,0
data/damage/Not Damaged/not_damaged_145.jpg,1
data/damage/Damaged/damaged_507.jpg,0
data/damage/Damaged/damaged_210.jpg,0
data/damage/Damaged/damaged_166.jpg,0
data/damage/Damaged/damaged_502.jpg,0
data/damage/Damaged/damaged_21.jpg,0
data/damage/Damaged/damaged_229.jpg,0
data/damage/Damaged/damaged_313.jpg,0
data/damage/Damaged/damaged_217.jpg,0
data/damage/Damaged/damaged_362.jpg,0
data/damage/Damaged/damaged_275.jpg,0
data/damage/Not Damaged/not_damaged_76.jpg,1
data/damage/Damaged/damaged_561.jpg,0
data/damage/Damaged/damaged_59.jpg,0
data/damage/Damaged/damaged_161.jpg,0
data/damage/Damaged/damaged_205.jpg,0
data/damage/Damaged/damaged_351.jpg,0
data/damage/Not Damaged/not_damaged_21.jpg,1
data/damage/Not Damaged/not_damaged_56.jpg,1
data/damage/Damaged/damaged_100.jpg,0
data/damage/Not Damaged/not_damaged_74.jpg,1
data/damage/Damaged/damaged_248.jpg,0
data/damage/Damaged/damaged_413.jpg,0
data/damage/Damaged/damaged_630.jpg,0
data/damage/Damaged/damaged_571.jpg,0
data/damage/Damaged/damaged_23.jpg,0
data/damage/Damaged/damaged_436.jpg,0
data/damage/Damaged/damaged_109.jpg,0
data/damage/Damaged/damaged_501.jpg,0
data/damage/Damaged/damaged_48.jpg,0
data/damage/Damaged/damaged_560.jpg,0
data/damage/Damaged/damaged_262.jpg,0
data/damage/Not Damaged/not_damaged_78.jpg,1
data/damage/Damaged/damaged_144.jpg,0
data/damage/Damaged/damaged_613.jpg,0
data/damage/Damaged/damaged_479.jpg,0
data/damage/Damaged/damaged_324.jpg,0
data/damage/Damaged/damaged_466.jpg,0
data/damage/Not Damaged/not_damaged_157.jpg,1
data/damage/Not Damaged/not_damaged_94.jpg,1
data/damage/Not Damaged/not_damaged_55.jpg,1
data/damage/Damaged/damaged_290.jpg,0
data/damage/Not Damaged/not_damaged_45.jpg,1
data/damage/Not Damaged/not_damaged_20.jpg,1
data/damage/Not Damaged/not_damaged_101.jpg,1
data/damage/Not Damaged/not_damaged_64.jpg,1
data/damage/Damaged/damaged_212.jpg,0
data/damage/Damaged/damaged_77.jpg,0
data/damage/Damaged/damaged_60.jpg,0
data/damage/Damaged/damaged_464.jpg,0
data/damage/Damaged/damaged_443.jpg,0
data/damage/Damaged/damaged_272.jpg,0
data/damage/Damaged/damaged_160.jpg,0
data/damage/Damaged/damaged_596.jpg,0
data/damage/Damaged/damaged_473.jpg,0
data/damage/Damaged/damaged_472.jpg,0
data/damage/Damaged/damaged_431.jpg,0
data/damage/Not Damaged/not_damaged_148.jpg,1
data/damage/Not Damaged/not_damaged_25.jpg,1
data/damage/Not Damaged/not_damaged_104.jpg,1
data/damage/Damaged/damaged_18.jpg,0
data/damage/Damaged/damaged_487.jpg,0
data/damage/Damaged/damaged_458.jpg,0
data/damage/Damaged/damaged_273.jpg,0
data/damage/Damaged/damaged_25.jpg,0
data/damage/Not Damaged/not_damaged_83.jpg,1
data/damage/Not Damaged/not_damaged_72.jpg,1
data/damage/Damaged/damaged_394.jpg,0
data/damage/Damaged/damaged_170.jpg,0
data/damage/Damaged/damaged_75.jpg,0
data/damage/Damaged/damaged_125.jpg,0
data/damage/Damaged/damaged_572.jpg,0
data/damage/Damaged/damaged_211.jpg,0
data/damage/Not Damaged/not_damaged_144.jpg,1
data/damage/Damaged/damaged_293.jpg,0
data/damage/Not Damaged/not_damaged_108.jpg,1
data/damage/Damaged/damaged_287.jpg,0
data/damage/Damaged/damaged_62.jpg,0
data/damage/Damaged/damaged_453.jpg,0
data/damage/Damaged/damaged_143.jpg,0
data/damage/Damaged/damaged_321.jpg,0
data/damage/Damaged/damaged_149.jpg,0
data/damage/Not Damaged/not_damaged_9.jpg,1
data/damage/Damaged/damaged_407.jpg,0
data/damage/Damaged/damaged_233.jpg,0
data/damage/Damaged/damaged_256.jpg,0
data/damage/Damaged/damaged_104.jpg,0
data/damage/Damaged/damaged_320.jpg,0
data/damage/Damaged/damaged_103.jpg,0
data/damage/Damaged/damaged_234.jpg,0
data/damage/Damaged/damaged_241.jpg,0
data/damage/Damaged/damaged_218.jpg,0
data/damage/Damaged/damaged_442.jpg,0
data/damage/Damaged/damaged_201.jpg,0
data/damage/Damaged/damaged_76.jpg,0
data/damage/Damaged/damaged_274.jpg,0
data/damage/Damaged/damaged_175.jpg,0
data/damage/Damaged/damaged_617.jpg,0
data/damage/Not Damaged/not_damaged_163.jpg,1
data/damage/Damaged/damaged_133.jpg,0
data/damage/Damaged/damaged_228.jpg,0
data/damage/Damaged/damaged_222.jpg,0
data/damage/Not Damaged/not_damaged_106.jpg,1
data/damage/Not Damaged/not_damaged_154.jpg,1
data/damage/Damaged/damaged_592.jpg,0
data/damage/Damaged/damaged_615.jpg,0
data/damage/Damaged/damaged_584.jpg,0
data/damage/Damaged/damaged_204.jpg,0
data/damage/Damaged/damaged_462.jpg,0
data/damage/Damaged/damaged_305.jpg,0
data/damage/Damaged/damaged_53.jpg,0
data/damage/Damaged/damaged_493.jpg,0
data/damage/Damaged/damaged_286.jpg,0
data/damage/Damaged/damaged_288.jpg,0
data/damage/Damaged/damaged_264.jpg,0
data/damage/Damaged/damaged_265.jpg,0
data/damage/Damaged/damaged_278.jpg,0
data/damage/Damaged/damaged_424.jpg,0
data/damage/Damaged/damaged_516.jpg,0
data/damage/Damaged/damaged_591.jpg,0
data/damage/Damaged/damaged_328.jpg,0
data/damage/Damaged/damaged_312.jpg,0
data/damage/Damaged/damaged_334.jpg,0
data/damage/Damaged/damaged_581.jpg,0
data/damage/Damaged/damaged_490.jpg,0
data/damage/Damaged/damaged_183.jpg,0
data/damage/Damaged/damaged_231.jpg,0
data/damage/Damaged/damaged_220.jpg,0
data/damage/Damaged/damaged_291.jpg,0
data/damage/Damaged/damaged_168.jpg,0
data/damage/Damaged/damaged_409.jpg,0
data/damage/Not Damaged/not_damaged_8.jpg,1
data/damage/Damaged/damaged_485.jpg,0
data/damage/Damaged/damaged_140.jpg,0
data/damage/Damaged/damaged_419.jpg,0
data/damage/Damaged/damaged_358.jpg,0
data/damage/Not Damaged/not_damaged_160.jpg,1
data/damage/Damaged/damaged_307.jpg,0
data/damage/Damaged/damaged_174.jpg,0
data/damage/Damaged/damaged_495.jpg,0
data/damage/Damaged/damaged_159.jpg,0
data/damage/Damaged/damaged_296.jpg,0
data/damage/Damaged/damaged_29.jpg,0
data/damage/Damaged/damaged_67.jpg,0
data/damage/Damaged/damaged_483.jpg,0
data/damage/Not Damaged/not_damaged_158.jpg,1
data/damage/Damaged/damaged_463.jpg,0
data/damage/Damaged/damaged_565.jpg,0
data/damage/Damaged/damaged_522.jpg,0
data/damage/Damaged/damaged_129.jpg,0
data/damage/Damaged/damaged_298.jpg,0
data/damage/Damaged/damaged_87.jpg,0
data/damage/Damaged/damaged_330.jpg,0
data/damage/Damaged/damaged_192.jpg,0
data/damage/Not Damaged/not_damaged_61.jpg,1
data/damage/Damaged/damaged_360.jpg,0
data/damage/Damaged/damaged_346.jpg,0
data/damage/Damaged/damaged_583.jpg,0
data/damage/Not Damaged/not_damaged_132.jpg,1
data/damage/Damaged/damaged_582.jpg,0
data/damage/Damaged/damaged_624.jpg,0
data/damage/Damaged/damaged_108.jpg,0
data/damage/Damaged/damaged_74.jpg,0
data/damage/Damaged/damaged_238.jpg,0
data/damage/Damaged/damaged_200.jpg,0
data/damage/Not Damaged/not_damaged_121.jpg,1
data/damage/Damaged/damaged_156.jpg,0
data/damage/Not Damaged/not_damaged_5.jpg,1
data/damage/Damaged/damaged_616.jpg,0
data/damage/Damaged/damaged_114.jpg,0
data/damage/Damaged/damaged_131.jpg,0
data/damage/Not Damaged/not_damaged_88.jpg,1
data/damage/Damaged/damaged_420.jpg,0
data/damage/Damaged/damaged_134.jpg,0
data/damage/Damaged/damaged_544.jpg,0
data/damage/Damaged/damaged_614.jpg,0
data/damage/Damaged/damaged_380.jpg,0
data/damage/Damaged/damaged_314.jpg,0
data/damage/Not Damaged/not_damaged_50.jpg,1
data/damage/Damaged/damaged_590.jpg,0
data/damage/Damaged/damaged_239.jpg,0
data/damage/Damaged/damaged_370.jpg,0
data/damage/Damaged/damaged_172.jpg,0
data/damage/Damaged/damaged_79.jpg,0
data/damage/Damaged/damaged_340.jpg,0
data/damage/Not Damaged/not_damaged_133.jpg,1
data/damage/Damaged/damaged_454.jpg,0
data/damage/Damaged/damaged_461.jpg,0
data/damage/Damaged/damaged_547.jpg,0
data/damage/Damaged/damaged_64.jpg,0
data/damage/Damaged/damaged_91.jpg,0
data/damage/Not Damaged/not_damaged_14.jpg,1
data/damage/Not Damaged/not_damaged_39.jpg,1
data/damage/Damaged/damaged_113.jpg,0
data/damage/Not Damaged/not_damaged_63.jpg,1
data/damage/Damaged/damaged_46.jpg,0
data/damage/Damaged/damaged_611.jpg,0
data/damage/Damaged/damaged_40.jpg,0
data/damage/Damaged/damaged_1.jpg,0
data/damage/Damaged/damaged_515.jpg,0
data/damage/Not Damaged/not_damaged_134.jpg,1
data/damage/Damaged/damaged_258.jpg,0
data/damage/Damaged/damaged_209.jpg,0
data/damage/Damaged/damaged_165.jpg,0
data/damage/Not Damaged/not_damaged_51.jpg,1
data/damage/Not Damaged/not_damaged_118.jpg,1
data/damage/Damaged/damaged_525.jpg,0
data/damage/Damaged/damaged_500.jpg,0
data/damage/Damaged/damaged_499.jpg,0
data/damage/Damaged/damaged_38.jpg,0
data/damage/Not Damaged/not_damaged_15.jpg,1
data/damage/Damaged/damaged_468.jpg,0
data/damage/Damaged/damaged_322.jpg,0
data/damage/Damaged/damaged_506.jpg,0
data/damage/Damaged/damaged_120.jpg,0
data/damage/Damaged/damaged_366.jpg,0
data/damage/Not Damaged/not_damaged_28.jpg,1
data/damage/Damaged/damaged_432.jpg,0
data/damage/Damaged/damaged_427.jpg,0
data/damage/Damaged/damaged_236.jpg,0
data/damage/Damaged/damaged_14.jpg,0
data/damage/Not Damaged/not_damaged_35.jpg,1
data/damage/Damaged/damaged_16.jpg,0
data/damage/Damaged/damaged_167.jpg,0
data/damage/Damaged/damaged_349.jpg,0
data/damage/Damaged/damaged_368.jpg,0
data/damage/Damaged/damaged_521.jpg,0
data/damage/Not Damaged/not_damaged_137.jpg,1
data/damage/Damaged/damaged_631.jpg,0
data/damage/Damaged/damaged_578.jpg,0
data/damage/Damaged/damaged_52.jpg,0
data/damage/Damaged/damaged_422.jpg,0
data/damage/Damaged/damaged_283.jpg,0
data/damage/Damaged/damaged_399.jpg,0
data/damage/Damaged/damaged_303.jpg,0
data/damage/Damaged/damaged_416.jpg,0
data/damage/Damaged/damaged_47.jpg,0
data/damage/Damaged/damaged_81.jpg,0
data/damage/Damaged/damaged_302.jpg,0
data/damage/Damaged/damaged_539.jpg,0
data/damage/Damaged/damaged_575.jpg,0
data/damage/Not Damaged/not_damaged_65.jpg,1
data/damage/Damaged/damaged_99.jpg,0
data/damage/Damaged/damaged_26.jpg,0
data/damage/Not Damaged/not_damaged_159.jpg,1
data/damage/Damaged/damaged_550.jpg,0
data/damage/Damaged/damaged_184.jpg,0
data/damage/Not Damaged/not_damaged_95.jpg,1
data/damage/Damaged/damaged_266.jpg,0
data/damage/Damaged/damaged_33.jpg,0
data/damage/Not Damaged/not_damaged_18.jpg,1
data/damage/Not Damaged/not_damaged_12.jpg,1
data/damage/Damaged/damaged_486.jpg,0
data/damage/Not Damaged/not_damaged_29.jpg,1
data/damage/Damaged/damaged_606.jpg,0
data/damage/Damaged/damaged_215.jpg,0
data/damage/Damaged/damaged_66.jpg,0
data/damage/Damaged/damaged_245.jpg,0
data/damage/Not Damaged/not_damaged_69.jpg,1
data/damage/Damaged/damaged_4.jpg,0
data/damage/Damaged/damaged_82.jpg,0
data/damage/Damaged/damaged_428.jpg,0
data/damage/Damaged/damaged_367.jpg,0
data/damage/Damaged/damaged_43.jpg,0
data/damage/Damaged/damaged_389.jpg,0
data/damage/Damaged/damaged_96.jpg,0
data/damage/Damaged/damaged_279.jpg,0
data/damage/Damaged/damaged_363.jpg,0
data/damage/Damaged/damaged_257.jpg,0
data/damage/Not Damaged/not_damaged_127.jpg,1
data/damage/Not Damaged/not_damaged_11.jpg,1
data/damage/Damaged/damaged_467.jpg,0
data/damage/Damaged/damaged_426.jpg,0
data/damage/Damaged/damaged_478.jpg,0
data/damage/Damaged/damaged_333.jpg,0
data/damage/Damaged/damaged_400.jpg,0
data/damage/Damaged/damaged_197.jpg,0
data/damage/Damaged/damaged_335.jpg,0
data/damage/Damaged/damaged_126.jpg,0
data/damage/Damaged/damaged_225.jpg,0
data/damage/Damaged/damaged_180.jpg,0
data/damage/Damaged/damaged_437.jpg,0
data/damage/Damaged/damaged_372.jpg,0
data/damage/Not Damaged/not_damaged_136.jpg,1
data/damage/Damaged/damaged_567.jpg,0
data/damage/Damaged/damaged_455.jpg,0
data/damage/Damaged/damaged_112.jpg,0
data/damage/Not Damaged/not_damaged_47.jpg,1
data/damage/Not Damaged/not_damaged_114.jpg,1
data/damage/Damaged/damaged_546.jpg,0
data/damage/Damaged/damaged_182.jpg,0
data/damage/Damaged/damaged_121.jpg,0
data/damage/Not Damaged/not_damaged_49.jpg,1
data/damage/Damaged/damaged_261.jpg,0
data/damage/Not Damaged/not_damaged_6.jpg,1
data/damage/Damaged/damaged_518.jpg,0
data/damage/Damaged/damaged_533.jpg,0
data/damage/Damaged/damaged_418.jpg,0
data/damage/Not Damaged/not_damaged_37.jpg,1
data/damage/Damaged/damaged_481.jpg,0
data/damage/Not Damaged/not_damaged_16.jpg,1
data/damage/Damaged/damaged_344.jpg,0
data/damage/Damaged/damaged_206.jpg,0
data/damage/Damaged/damaged_474.jpg,0
data/damage/Damaged/damaged_395.jpg,0
data/damage/Damaged/damaged_122.jpg,0
data/damage/Damaged/damaged_148.jpg,0
data/damage/Damaged/damaged_240.jpg,0
data/damage/Damaged/damaged_187.jpg,0
data/damage/Damaged/damaged_386.jpg,0
data/damage/Not Damaged/not_damaged_57.jpg,1
data/damage/Damaged/damaged_410.jpg,0
data/damage/Damaged/damaged_49.jpg,0
data/damage/Damaged/damaged_622.jpg,0
data/damage/Damaged/damaged_259.jpg,0
data/damage/Damaged/damaged_107.jpg,0
data/damage/Not Damaged/not_damaged_86.jpg,1
data/damage/Not Damaged/not_damaged_117.jpg,1
data/damage/Damaged/damaged_255.jpg,0
data/damage/Damaged/damaged_361.jpg,0
data/damage/Damaged/damaged_319.jpg,0
data/damage/Damaged/damaged_132.jpg,0
data/damage/Damaged/damaged_620.jpg,0
data/damage/Damaged/damaged_347.jpg,0
